form,environ,age_group,scale,raw,t_score,percentile,min_age,max_age,interp_range
Adult,Self,21-87 years,BOD,10,40,16,252,1055,Typical
Adult,Self,21-87 years,BAL,40,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BAL,39,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BAL,38,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BAL,37,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BAL,36,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BAL,35,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BAL,34,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BAL,33,73,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BAL,32,73,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BAL,31,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,BAL,30,71,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,BAL,29,70,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,BAL,28,69,97,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BAL,27,68,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BAL,26,67,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BAL,25,66,95,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BAL,24,65,93,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BAL,23,63,90,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BAL,22,62,88,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BAL,21,60,84,252,1055,Moderate Difficulties
Adult,Self,21-87 years,BAL,20,59,82,252,1055,Typical
Adult,Self,21-87 years,BAL,19,57,76,252,1055,Typical
Adult,Self,21-87 years,BAL,18,55,69,252,1055,Typical
Adult,Self,21-87 years,BAL,17,53,62,252,1055,Typical
Adult,Self,21-87 years,BAL,16,51,54,252,1055,Typical
Adult,Self,21-87 years,BAL,15,49,46,252,1055,Typical
Adult,Self,21-87 years,BAL,14,46,34,252,1055,Typical
Adult,Self,21-87 years,BAL,13,43,24,252,1055,Typical
Adult,Self,21-87 years,BAL,12,40,16,252,1055,Typical
Adult,Self,21-87 years,BAL,11,40,16,252,1055,Typical
Adult,Self,21-87 years,BAL,10,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,240,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,239,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,238,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,237,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,236,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,235,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,234,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,233,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,232,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,231,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,230,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,229,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,228,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,227,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,226,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,225,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,224,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,223,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,222,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,221,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,220,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,219,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,218,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,217,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,216,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,215,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,214,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,213,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,212,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,211,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,210,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,209,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,208,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,207,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,206,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,205,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,204,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,203,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,202,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,201,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,200,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,199,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,198,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,197,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,196,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,195,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,194,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,193,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,192,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,191,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,190,79,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,189,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,188,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,187,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,186,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,185,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,184,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,183,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,182,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,181,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,180,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,179,77,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,178,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,177,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,176,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,175,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,174,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,173,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,172,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,171,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,170,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,169,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,168,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,167,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,166,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,165,73,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,164,73,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,163,73,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,162,73,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,161,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,160,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,159,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,158,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,157,71,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,156,71,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,155,71,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,154,70,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,153,70,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,152,70,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,ST,151,69,97,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,150,69,97,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,149,69,97,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,148,69,97,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,147,68,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,146,68,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,145,68,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,144,67,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,143,67,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,142,67,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,141,67,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,140,66,95,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,139,66,95,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,138,66,95,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,137,65,93,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,136,65,93,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,135,65,93,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,134,65,93,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,133,64,92,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,132,64,92,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,131,64,92,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,130,63,90,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,129,63,90,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,128,63,90,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,127,62,88,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,126,62,88,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,125,62,88,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,124,61,86,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,123,61,86,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,122,61,86,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,121,60,84,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,120,60,84,252,1055,Moderate Difficulties
Adult,Self,21-87 years,ST,119,59,82,252,1055,Typical
Adult,Self,21-87 years,ST,118,59,82,252,1055,Typical
Adult,Self,21-87 years,ST,117,59,82,252,1055,Typical
Adult,Self,21-87 years,ST,116,58,79,252,1055,Typical
Adult,Self,21-87 years,ST,115,58,79,252,1055,Typical
Adult,Self,21-87 years,ST,114,57,76,252,1055,Typical
Adult,Self,21-87 years,ST,113,57,76,252,1055,Typical
Adult,Self,21-87 years,ST,112,57,76,252,1055,Typical
Adult,Self,21-87 years,ST,111,56,73,252,1055,Typical
Adult,Self,21-87 years,ST,110,56,73,252,1055,Typical
Adult,Self,21-87 years,ST,109,55,69,252,1055,Typical
Adult,Self,21-87 years,ST,108,55,69,252,1055,Typical
Adult,Self,21-87 years,ST,107,55,69,252,1055,Typical
Adult,Self,21-87 years,ST,106,54,66,252,1055,Typical
Adult,Self,21-87 years,ST,105,54,66,252,1055,Typical
Adult,Self,21-87 years,ST,104,53,62,252,1055,Typical
Adult,Self,21-87 years,ST,103,53,62,252,1055,Typical
Adult,Self,21-87 years,ST,102,52,58,252,1055,Typical
Adult,Self,21-87 years,ST,101,52,58,252,1055,Typical
Adult,Self,21-87 years,ST,100,51,54,252,1055,Typical
Adult,Self,21-87 years,ST,99,51,54,252,1055,Typical
Adult,Self,21-87 years,ST,98,51,54,252,1055,Typical
Adult,Self,21-87 years,ST,97,50,50,252,1055,Typical
Adult,Self,21-87 years,ST,96,50,50,252,1055,Typical
Adult,Self,21-87 years,ST,95,49,46,252,1055,Typical
Adult,Self,21-87 years,ST,94,49,46,252,1055,Typical
Adult,Self,21-87 years,ST,93,48,42,252,1055,Typical
Adult,Self,21-87 years,ST,92,48,42,252,1055,Typical
Adult,Self,21-87 years,ST,91,47,38,252,1055,Typical
Adult,Self,21-87 years,ST,90,46,34,252,1055,Typical
Adult,Self,21-87 years,ST,89,46,34,252,1055,Typical
Adult,Self,21-87 years,ST,88,45,31,252,1055,Typical
Adult,Self,21-87 years,ST,87,45,31,252,1055,Typical
Adult,Self,21-87 years,ST,86,44,27,252,1055,Typical
Adult,Self,21-87 years,ST,85,44,27,252,1055,Typical
Adult,Self,21-87 years,ST,84,43,24,252,1055,Typical
Adult,Self,21-87 years,ST,83,43,24,252,1055,Typical
Adult,Self,21-87 years,ST,82,42,21,252,1055,Typical
Adult,Self,21-87 years,ST,81,41,18,252,1055,Typical
Adult,Self,21-87 years,ST,80,41,18,252,1055,Typical
Adult,Self,21-87 years,ST,79,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,78,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,77,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,76,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,75,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,74,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,73,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,72,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,71,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,70,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,69,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,68,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,67,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,66,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,65,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,64,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,63,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,62,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,61,40,16,252,1055,Typical
Adult,Self,21-87 years,ST,60,40,16,252,1055,Typical
Adult,Self,21-87 years,PLN,40,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,PLN,39,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,PLN,38,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,PLN,37,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,PLN,36,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,PLN,35,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,PLN,34,74,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,PLN,33,73,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,PLN,32,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,PLN,31,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,PLN,30,71,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,PLN,29,70,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,PLN,28,69,97,252,1055,Moderate Difficulties
Adult,Self,21-87 years,PLN,27,68,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,PLN,26,66,95,252,1055,Moderate Difficulties
Adult,Self,21-87 years,PLN,25,65,93,252,1055,Moderate Difficulties
Adult,Self,21-87 years,PLN,24,64,92,252,1055,Moderate Difficulties
Adult,Self,21-87 years,PLN,23,63,90,252,1055,Moderate Difficulties
Adult,Self,21-87 years,PLN,22,61,86,252,1055,Moderate Difficulties
Adult,Self,21-87 years,PLN,21,60,84,252,1055,Moderate Difficulties
Adult,Self,21-87 years,PLN,20,58,79,252,1055,Typical
Adult,Self,21-87 years,PLN,19,57,76,252,1055,Typical
Adult,Self,21-87 years,PLN,18,55,69,252,1055,Typical
Adult,Self,21-87 years,PLN,17,53,62,252,1055,Typical
Adult,Self,21-87 years,PLN,16,51,54,252,1055,Typical
Adult,Self,21-87 years,PLN,15,48,42,252,1055,Typical
Adult,Self,21-87 years,PLN,14,46,34,252,1055,Typical
Adult,Self,21-87 years,PLN,13,43,24,252,1055,Typical
Adult,Self,21-87 years,PLN,12,40,16,252,1055,Typical
Adult,Self,21-87 years,PLN,11,40,16,252,1055,Typical
Adult,Self,21-87 years,PLN,10,40,16,252,1055,Typical
Adult,Self,21-87 years,SOC,40,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,SOC,39,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,SOC,38,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,SOC,37,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,SOC,36,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,SOC,35,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,SOC,34,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,SOC,33,76,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,SOC,32,75,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,SOC,31,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,SOC,30,72,99,252,1055,Severe Difficulties
Adult,Self,21-87 years,SOC,29,71,98,252,1055,Severe Difficulties
Adult,Self,21-87 years,SOC,28,69,97,252,1055,Moderate Difficulties
Adult,Self,21-87 years,SOC,27,68,96,252,1055,Moderate Difficulties
Adult,Self,21-87 years,SOC,26,66,95,252,1055,Moderate Difficulties
Adult,Self,21-87 years,SOC,25,65,93,252,1055,Moderate Difficulties
Adult,Self,21-87 years,SOC,24,63,90,252,1055,Moderate Difficulties
Adult,Self,21-87 years,SOC,23,61,86,252,1055,Moderate Difficulties
Adult,Self,21-87 years,SOC,22,59,82,252,1055,Typical
Adult,Self,21-87 years,SOC,21,57,76,252,1055,Typical
Adult,Self,21-87 years,SOC,20,55,69,252,1055,Typical
Adult,Self,21-87 years,SOC,19,53,62,252,1055,Typical
Adult,Self,21-87 years,SOC,18,51,54,252,1055,Typical
Adult,Self,21-87 years,SOC,17,48,42,252,1055,Typical
Adult,Self,21-87 years,SOC,16,46,34,252,1055,Typical
Adult,Self,21-87 years,SOC,15,43,24,252,1055,Typical
Adult,Self,21-87 years,SOC,14,40,16,252,1055,Typical
Adult,Self,21-87 years,SOC,13,40,16,252,1055,Typical
Adult,Self,21-87 years,SOC,12,40,16,252,1055,Typical
Adult,Self,21-87 years,SOC,11,40,16,252,1055,Typical
Adult,Self,21-87 years,SOC,10,40,16,252,1055,Typical
Adult,Other,21-87 years,VIS,40,80,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,39,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,38,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,37,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,36,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,35,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,34,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,33,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,32,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,31,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,30,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,29,76,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,28,76,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,27,74,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,26,72,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,25,70,98,252,1055,Severe Difficulties
Adult,Other,21-87 years,VIS,24,69,97,252,1055,Moderate Difficulties
Adult,Other,21-87 years,VIS,23,68,96,252,1055,Moderate Difficulties
Adult,Other,21-87 years,VIS,22,66,95,252,1055,Moderate Difficulties
Adult,Other,21-87 years,VIS,21,65,93,252,1055,Moderate Difficulties
Adult,Other,21-87 years,VIS,20,63,90,252,1055,Moderate Difficulties
Adult,Other,21-87 years,VIS,19,62,88,252,1055,Moderate Difficulties
Adult,Other,21-87 years,VIS,18,61,86,252,1055,Moderate Difficulties
Adult,Other,21-87 years,VIS,17,59,82,252,1055,Typical
Adult,Other,21-87 years,VIS,16,57,76,252,1055,Typical
Adult,Other,21-87 years,VIS,15,55,69,252,1055,Typical
Adult,Other,21-87 years,VIS,14,53,62,252,1055,Typical
Adult,Other,21-87 years,VIS,13,51,54,252,1055,Typical
Adult,Other,21-87 years,VIS,12,48,42,252,1055,Typical
Adult,Other,21-87 years,VIS,11,44,27,252,1055,Typical
Adult,Other,21-87 years,VIS,10,40,16,252,1055,Typical
Adult,Other,21-87 years,HEA,40,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,39,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,38,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,37,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,36,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,35,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,34,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,33,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,32,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,31,78,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,30,75,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,29,74,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,28,72,99,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,27,70,98,252,1055,Severe Difficulties
Adult,Other,21-87 years,HEA,26,68,96,252,1055,Moderate Difficulties
Adult,Other,21-87 years,HEA,25,67,96,252,1055,Moderate Difficulties
Adult,Other,21-87 years,HEA,24,66,95,252,1055,Moderate Difficulties
Adult,Other,21-87 years,HEA,23,65,93,252,1055,Moderate Difficulties
Adult,Other,21-87 years,HEA,22,64,92,252,1055,Moderate Difficulties
Adult,Other,21-87 years,HEA,21,63,90,252,1055,Moderate Difficulties
Adult,Other,21-87 years,HEA,20,61,86,252,1055,Moderate Difficulties
