IDNumber,data,AgeInMonths,Gender,ParentHighestEducation,Ethnicity,Region,QT1,QT2,QT4,QT5,QT6,QT7,QT10,QT11,QT12,QT13,QT14,QT15,QT17,QT18,QT19,QT20,QT21,QT23,QT25,QT26,QT27,QT28,QT30,QT31,QT32,QT33,QT34,QT35,QT37,QT39,QT41,QT43,QT45,QT46,QT47,QT48,QT49,QT50,QT51,QT54,QT55,QT56,QT57,QT60,QT62,QT65,QT66,QT67,QT68,QT69,QT71,QT72,QT73,QT74,QT75,QT76,QT77,QT78,QT79,QT81,QT83,QT85,QT86,QT87,QT89,QT91,QT92,QT93,QT94,QT95,QT96,QT97,QT98,QT100,QT101,QT103,QT105,QT106,QT107,QT108,age_range,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
236013,SM,29,Female,Some college or associate degree,Hispanic,west,1,3,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,3,1,1,1,1,11 to 31.5 mo,75,14,12,14,11,13,12,13,14
236014,SM,17,Female,Bachelor's degree or higher,White,west,2,1,2,2,3,2,2,2,3,2,1,2,2,3,1,2,3,1,1,2,1,2,3,3,3,1,2,2,3,4,2,2,3,2,1,2,2,1,2,1,2,3,1,1,1,2,2,2,3,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,3,1,2,2,1,2,3,4,2,3,2,2,11 to 31.5 mo,105,21,18,24,18,18,12,15,23
250002,SM,27,Female,Bachelor's degree or higher,White,south,3,4,3,2,3,2,2,2,2,2,2,1,2,1,1,1,1,1,2,4,2,2,2,4,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,1,2,1,1,1,1,11 to 31.5 mo,80,25,16,18,12,13,10,11,15
250003,SM,18,Female,Bachelor's degree or higher,Hispanic,south,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,11 to 31.5 mo,72,12,12,14,11,12,10,13,12
250006,SM,25,Female,Bachelor's degree or higher,White,south,3,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,2,2,1,1,1,1,1,2,2,1,2,2,1,1,1,3,2,2,2,2,2,2,2,2,11 to 31.5 mo,84,21,14,17,12,13,14,14,20
250009,SM,14,Female,Bachelor's degree or higher,MultiRacial,south,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,1,2,1,1,2,2,4,1,1,1,2,11 to 31.5 mo,70,15,10,13,11,11,11,14,17
250010,SM,11,Male,Bachelor's degree or higher,White,south,1,2,1,1,2,2,1,1,1,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,1,2,1,2,3,2,1,2,2,3,3,2,2,2,3,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,11 to 31.5 mo,112,14,19,20,18,22,14,19,20
250011,SM,23,Male,Bachelor's degree or higher,Hispanic,south,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,11 to 31.5 mo,90,13,13,15,13,18,13,18,15
250015,SM,22,Female,Bachelor's degree or higher,White,south,2,1,1,2,2,1,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,4,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,11 to 31.5 mo,79,15,13,16,12,12,13,13,13
250016,SM,22,Female,Bachelor's degree or higher,Hispanic,south,3,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,3,2,2,1,2,2,3,1,1,1,1,1,2,3,1,1,2,2,1,1,3,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,3,1,2,1,1,1,1,2,2,1,1,2,1,2,11 to 31.5 mo,93,16,13,18,15,17,15,15,14
250017,SM,22,Female,Bachelor's degree or higher,Hispanic,south,2,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,3,1,1,1,2,2,2,3,1,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,3,1,2,1,1,1,1,2,2,1,1,2,1,1,11 to 31.5 mo,91,15,12,17,16,16,15,15,13
250025,SM,27,Female,Some college or associate degree,White,south,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,1,3,1,3,1,1,2,2,3,2,2,2,1,1,1,2,1,1,2,4,1,4,2,2,1,2,2,1,1,2,1,1,1,2,2,1,1,1,3,2,3,2,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,2,11 to 31.5 mo,102,13,16,17,16,21,13,19,13
250026,SM,29,Male,Bachelor's degree or higher,White,south,2,3,1,2,2,2,1,2,2,2,2,1,2,3,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,1,2,11 to 31.5 mo,85,19,16,17,13,16,10,13,14
250034,SM,20,Male,Bachelor's degree or higher,Hispanic,south,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,11 to 31.5 mo,73,18,13,12,14,11,11,12,13
250042,SM,20,Female,Bachelor's degree or higher,White,south,2,2,2,2,2,2,2,2,2,1,3,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,3,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,2,1,2,1,2,2,2,11 to 31.5 mo,79,19,16,14,15,12,11,11,18
250043,SM,18,Male,Bachelor's degree or higher,White,south,3,3,1,2,3,1,1,1,2,3,1,1,1,3,2,2,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,3,1,1,2,3,1,2,1,1,2,2,1,1,1,1,2,11 to 31.5 mo,87,20,15,15,14,14,14,15,14
250045,SM,8,Female,Bachelor's degree or higher,Black,south,2,3,1,2,3,2,2,2,2,2,1,1,2,3,1,2,1,1,2,2,1,2,1,3,1,4,1,1,1,2,3,1,3,4,1,1,1,1,1,1,4,2,1,2,2,3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,1,3,1,1,1,1,1,2,2,1,2,2,2,03.5 to 10 mo,96,21,16,17,17,18,12,16,15
250046,SM,30,Male,Bachelor's degree or higher,White,south,2,3,1,1,2,1,2,2,2,1,1,3,1,2,1,2,2,1,1,2,2,2,1,2,2,1,1,2,3,2,2,1,1,2,2,2,1,1,2,1,1,4,1,1,1,2,1,3,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,3,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,11 to 31.5 mo,94,17,16,18,15,17,13,15,14
250056,SM,9,Female,Bachelor's degree or higher,White,south,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,3,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,1,1,1,2,03.5 to 10 mo,87,19,13,15,12,17,15,15,13
250057,SM,10,Male,Bachelor's degree or higher,White,south,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,3,1,1,1,2,2,2,2,3,1,2,2,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,03.5 to 10 mo,98,21,15,17,17,18,16,15,12
250058,SM,11,Female,Bachelor's degree or higher,White,south,1,2,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,2,3,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2,1,1,2,1,2,3,3,1,2,1,2,3,1,3,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,2,2,2,2,1,2,2,3,2,1,2,2,2,11 to 31.5 mo,96,16,14,16,16,20,13,17,19
250067,SM,14,Male,Bachelor's degree or higher,White,south,1,2,2,2,2,2,2,1,2,1,1,1,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,3,1,2,2,2,1,1,1,1,2,11 to 31.5 mo,71,17,13,13,11,11,10,13,16
250068,SM,4,Male,Bachelor's degree or higher,White,south,2,2,2,2,2,2,2,2,1,1,3,2,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,1,2,1,1,1,2,3,1,1,2,2,2,2,1,2,1,1,1,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,3,1,1,1,2,03.5 to 10 mo,86,18,18,15,17,15,11,10,18
250069,SM,9,Female,Bachelor's degree or higher,Hispanic,south,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,03.5 to 10 mo,65,14,11,11,10,10,10,13,10
250071,SM,10,Male,Bachelor's degree or higher,White,south,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,03.5 to 10 mo,64,13,10,12,10,11,11,10,10
250078,SM,12,Female,Bachelor's degree or higher,White,south,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,3,1,3,2,1,1,1,1,2,1,1,3,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,3,2,2,3,2,1,1,1,2,2,11 to 31.5 mo,85,12,16,14,16,14,12,13,19
260024,SM,27,Female,Bachelor's degree or higher,White,south,2,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,3,1,1,2,2,3,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,11 to 31.5 mo,90,14,12,15,19,17,11,16,13
260027,SM,25,Male,Bachelor's degree or higher,White,south,2,2,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,3,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,11 to 31.5 mo,76,14,12,16,12,14,10,12,14
260030,SM,16,Male,Some college or associate degree,White,south,2,2,1,1,2,2,1,2,2,2,1,2,1,4,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,1,1,2,2,1,1,1,1,1,11 to 31.5 mo,82,17,16,13,15,13,11,14,12
260031,SM,10,Female,Bachelor's degree or higher,White,south,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,2,2,1,2,1,2,2,2,1,2,1,2,2,03.5 to 10 mo,86,14,14,12,13,17,11,19,17
260035,SM,28,Male,Bachelor's degree or higher,White,south,1,1,1,2,3,1,1,1,2,1,2,1,1,2,1,4,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,2,3,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,11 to 31.5 mo,86,14,15,16,16,12,12,15,13
260051,SM,7,Male,Bachelor's degree or higher,White,south,1,1,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,2,3,1,1,2,3,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,3,2,2,2,1,2,1,1,2,1,2,2,2,1,1,2,4,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,03.5 to 10 mo,98,15,15,16,15,19,15,18,16
260052,SM,9,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,2,3,3,4,1,3,3,1,3,1,1,2,2,3,2,2,2,4,1,4,1,2,1,3,1,2,4,1,2,1,1,1,2,2,1,2,1,2,4,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,4,2,2,1,1,1,1,2,2,1,2,2,1,3,03.5 to 10 mo,109,15,21,22,18,19,13,16,16
260053,SM,20,Male,Bachelor's degree or higher,White,south,2,2,1,1,2,2,1,1,3,3,1,1,1,2,2,3,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1,3,1,1,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,11 to 31.5 mo,84,18,15,15,14,13,10,17,15
260054,SM,10,Male,Bachelor's degree or higher,White,south,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,03.5 to 10 mo,81,13,13,14,12,16,11,15,10
260055,SM,18,Male,Bachelor's degree or higher,White,south,1,2,2,2,1,1,1,1,2,2,1,1,2,3,1,2,1,1,1,1,1,1,1,2,1,3,1,1,1,2,1,1,2,2,1,1,1,2,1,1,3,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,11 to 31.5 mo,79,15,14,14,13,14,11,13,16
260056,SM,24,Male,Bachelor's degree or higher,White,south,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,11 to 31.5 mo,62,12,11,10,10,10,10,11,11
260062,SM,15,Female,Did not complete high school (no diploma),White,south,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2,3,1,1,1,1,1,1,2,1,1,2,3,1,1,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,3,1,2,1,1,1,1,1,2,1,1,1,1,2,11 to 31.5 mo,85,11,13,14,13,18,10,17,12
263001,SM,28,Male,Some college or associate degree,Hispanic,west,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11 to 31.5 mo,71,20,14,13,10,14,10,10,10
275002,SM,24,Male,High school graduate (including GED),White,northeast,1,3,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11 to 31.5 mo,64,15,10,11,11,12,10,10,10
275003,SM,6,Female,High school graduate (including GED),White,northeast,2,2,1,1,1,1,2,1,1,1,1,2,3,2,1,2,2,1,1,1,1,2,1,2,2,1,1,1,3,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,1,3,2,1,1,3,3,2,2,1,1,1,1,2,1,1,3,1,1,2,2,1,1,03.5 to 10 mo,93,13,16,16,14,15,16,16,15
275008,SM,11,Female,High school graduate (including GED),Black,northeast,2,3,2,2,2,2,1,1,2,1,1,2,1,2,1,2,2,1,1,2,1,3,1,2,1,1,1,1,2,3,1,2,1,2,1,1,2,1,1,3,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,3,1,2,1,2,1,2,1,1,3,2,3,11 to 31.5 mo,85,18,15,16,15,13,12,14,18
275021,SM,19,Male,Did not complete high school (no diploma),White,northeast,3,3,1,1,2,2,2,2,3,3,3,2,2,4,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,1,4,2,1,1,1,1,1,3,1,1,1,1,3,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,3,2,2,1,2,1,1,2,2,1,1,2,1,2,11 to 31.5 mo,93,22,19,16,14,16,14,14,15
275027,SM,6,Male,High school graduate (including GED),Hispanic,northeast,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,3,1,2,03.5 to 10 mo,75,15,12,16,10,13,12,12,14
275029,SM,9,Female,Did not complete high school (no diploma),Black,northeast,2,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,3,3,3,3,2,3,2,3,2,1,1,2,3,2,2,1,1,2,1,1,1,3,2,2,2,3,1,1,2,3,1,2,2,1,3,3,1,2,1,1,2,2,3,1,1,1,1,2,1,1,3,3,3,3,2,3,3,3,3,3,2,3,3,3,03.5 to 10 mo,119,29,26,21,16,18,19,19,28
292001,SM,14,Male,High school graduate (including GED),Black,south,3,2,2,2,3,1,2,1,2,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,3,2,2,2,1,2,1,2,3,11 to 31.5 mo,73,20,14,13,12,12,11,11,20
292002,SM,15,Male,High school graduate (including GED),Black,south,3,3,1,3,4,3,2,2,2,2,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,2,1,3,1,2,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,2,4,1,2,2,2,1,1,1,3,4,4,2,3,1,1,1,2,2,11 to 31.5 mo,84,25,12,14,16,14,11,17,23
292003,SM,8,Female,High school graduate (including GED),Black,south,2,2,2,2,3,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,03.5 to 10 mo,71,21,16,11,10,12,10,12,13
292005,SM,14,Female,High school graduate (including GED),Hispanic,south,2,2,2,3,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,11 to 31.5 mo,74,17,12,11,13,15,11,12,14
292006,SM,21,Female,Did not complete high school (no diploma),Black,south,1,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,3,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,3,2,1,2,1,1,2,2,2,11 to 31.5 mo,75,16,12,14,14,12,10,13,18
292007,SM,6,Male,Did not complete high school (no diploma),Black,south,3,2,2,3,2,3,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,03.5 to 10 mo,67,21,12,12,10,11,10,12,10
292010,SM,16,Male,Did not complete high school (no diploma),Hispanic,south,3,2,3,3,2,3,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,1,1,1,2,2,11 to 31.5 mo,74,21,12,15,12,13,12,10,18
294002,SM,7,Male,High school graduate (including GED),MultiRacial,midwest,1,2,2,2,2,1,1,1,2,2,1,1,1,3,1,1,1,1,2,2,2,2,2,2,1,2,1,2,3,2,3,1,1,4,1,1,2,2,1,1,1,4,1,2,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,03.5 to 10 mo,97,16,14,19,17,21,11,15,11
294003,SM,9,Male,High school graduate (including GED),Black,midwest,1,2,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,1,1,1,3,1,2,4,1,4,1,1,1,2,1,1,1,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,03.5 to 10 mo,83,15,13,16,18,15,10,11,12
294004,SM,8,Female,High school graduate (including GED),Black,midwest,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,3,1,2,1,1,4,1,1,2,2,1,1,1,2,1,1,2,4,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,03.5 to 10 mo,88,14,13,14,16,19,10,16,11
294005,SM,8,Female,High school graduate (including GED),Black,midwest,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,3,1,2,1,1,4,1,1,2,2,1,1,1,2,1,1,2,4,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,03.5 to 10 mo,88,15,13,14,16,19,10,16,11
294006,SM,9,Male,Did not complete high school (no diploma),Black,midwest,1,1,1,1,1,1,1,1,4,3,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,03.5 to 10 mo,74,15,13,12,13,15,10,11,12
298043,SM,5,Male,Did not complete high school (no diploma),Black,south,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,3,1,1,1,1,1,03.5 to 10 mo,65,11,10,11,10,13,10,11,13
298044,SM,8,Male,Did not complete high school (no diploma),Black,south,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,03.5 to 10 mo,62,12,11,11,10,10,10,10,10
298048,SM,9,Female,Some college or associate degree,Black,south,2,1,1,1,1,1,2,2,1,1,1,3,3,4,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,3,4,2,2,4,3,3,1,4,2,2,4,2,3,4,4,3,1,3,1,2,1,2,2,2,2,1,3,3,3,2,1,4,4,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,03.5 to 10 mo,144,13,25,22,27,27,21,22,19
298049,SM,9,Male,Some college or associate degree,Black,south,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,2,1,2,3,1,2,1,2,1,2,3,1,2,3,3,3,1,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,03.5 to 10 mo,110,18,17,19,17,21,18,18,20
298050,SM,6,Female,Some college or associate degree,Black,south,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,4,2,2,4,2,1,1,2,1,2,4,2,2,3,4,4,1,2,1,2,2,2,2,2,2,1,3,2,3,2,1,1,1,2,2,3,3,2,2,2,2,2,3,2,2,1,2,1,2,2,03.5 to 10 mo,118,16,14,18,21,25,21,19,19
